"REF_DATE","GEO","DGUID","Building type","Construction type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-01","Toronto, Ontario","2016S0503535","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542648","4.3.2","129.2","","","","1"
"2021-01","Toronto, Ontario","2016S0503535","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542651","4.3.3","129.9","","","","1"
"2021-01","Calgary, Alberta","2016S0503825","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542652","5.1.1","95.9","","","","1"
"2021-01","Calgary, Alberta","2016S0503825","Total, building type","New build","Index, 2017=100","373","units","0","v1073542655","5.1.2","94.6","","","","1"
"2021-01","Calgary, Alberta","2016S0503825","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542658","5.1.3","96.5","","","","1"
"2021-01","Calgary, Alberta","2016S0503825","House","Total, construction type","Index, 2017=100","373","units","0","v1073542653","5.2.1","97.4","","","","1"
"2021-01","Calgary, Alberta","2016S0503825","House","New build","Index, 2017=100","373","units","0","v1073542656","5.2.2","98.3","","","","1"
"2021-01","Calgary, Alberta","2016S0503825","House","Resale","Index, 2017=100","373","units","0","v1073542659","5.2.3","96.9","","","","1"
"2021-01","Calgary, Alberta","2016S0503825","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542654","5.3.1","81.4","","","","1"
"2021-01","Calgary, Alberta","2016S0503825","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542657","5.3.2","78.6","","","","1"
"2021-01","Calgary, Alberta","2016S0503825","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542660","5.3.3","87.2","","","","1"
"2021-01","Vancouver, British Columbia","2016S0503933","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542661","6.1.1","112.5","","","","1"
"2021-01","Vancouver, British Columbia","2016S0503933","Total, building type","New build","Index, 2017=100","373","units","0","v1073542664","6.1.2","111.5","","","","1"
"2021-01","Vancouver, British Columbia","2016S0503933","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542667","6.1.3","113.1","","","","1"
"2021-01","Vancouver, British Columbia","2016S0503933","House","Total, construction type","Index, 2017=100","373","units","0","v1073542662","6.2.1","112.0","","","","1"
"2021-01","Vancouver, British Columbia","2016S0503933","House","New build","Index, 2017=100","373","units","0","v1073542665","6.2.2","110.7","","","","1"
"2021-01","Vancouver, British Columbia","2016S0503933","House","Resale","Index, 2017=100","373","units","0","v1073542668","6.2.3","112.9","","","","1"
"2021-01","Vancouver, British Columbia","2016S0503933","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542663","6.3.1","114.3","","","","1"
"2021-01","Vancouver, British Columbia","2016S0503933","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542666","6.3.2","113.2","","","","1"
"2021-01","Vancouver, British Columbia","2016S0503933","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542669","6.3.3","115.3","","","","1"
"2021-01","Victoria, British Columbia","2016S0503935","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542670","7.1.1","121.8","","","","1"
"2021-01","Victoria, British Columbia","2016S0503935","Total, building type","New build","Index, 2017=100","373","units","0","v1073542673","7.1.2","118.0","","","","1"
"2021-01","Victoria, British Columbia","2016S0503935","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542676","7.1.3","123.5","","","","1"
"2021-01","Victoria, British Columbia","2016S0503935","House","Total, construction type","Index, 2017=100","373","units","0","v1073542671","7.2.1","120.6","","","","1"
"2021-01","Victoria, British Columbia","2016S0503935","House","New build","Index, 2017=100","373","units","0","v1073542674","7.2.2","107.6","","","","1"
"2021-01","Victoria, British Columbia","2016S0503935","House","Resale","Index, 2017=100","373","units","0","v1073542677","7.2.3","125.3","","","","1"
"2021-01","Victoria, British Columbia","2016S0503935","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542672","7.3.1","125.2","","","","1"
"2021-01","Victoria, British Columbia","2016S0503935","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542675","7.3.2","137.2","","","","1"
"2021-01","Victoria, British Columbia","2016S0503935","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542678","7.3.3","119.0","","","","1"
"2021-04","Six census metropolitan area composite","","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542616","1.1.1","124.7","","","","1"
"2021-04","Six census metropolitan area composite","","Total, building type","New build","Index, 2017=100","373","units","0","v1073542619","1.1.2","117.0","","","","1"
"2021-04","Six census metropolitan area composite","","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542622","1.1.3","128.4","","","","1"
"2021-04","Six census metropolitan area composite","","House","Total, construction type","Index, 2017=100","373","units","0","v1073542617","1.2.1","123.0","","","","1"
"2021-04","Six census metropolitan area composite","","House","New build","Index, 2017=100","373","units","0","v1073542620","1.2.2","112.7","","","","1"
"2021-04","Six census metropolitan area composite","","House","Resale","Index, 2017=100","373","units","0","v1073542623","1.2.3","127.5","","","","1"
"2021-04","Six census metropolitan area composite","","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542618","1.3.1","130.0","","","","1"
"2021-04","Six census metropolitan area composite","","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542621","1.3.2","125.2","","","","1"
"2021-04","Six census metropolitan area composite","","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542624","1.3.3","133.0","","","","1"
"2021-04","Montréal, Quebec","2016S0503462","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542625","2.1.1","140.1","","","","1"
"2021-04","Montréal, Quebec","2016S0503462","Total, building type","New build","Index, 2017=100","373","units","0","v1073542628","2.1.2","130.2","","","","1"
"2021-04","Montréal, Quebec","2016S0503462","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542631","2.1.3","144.2","","","","1"
"2021-04","Montréal, Quebec","2016S0503462","House","Total, construction type","Index, 2017=100","373","units","0","v1073542626","2.2.1","145.0","","","","1"
"2021-04","Montréal, Quebec","2016S0503462","House","New build","Index, 2017=100","373","units","0","v1073542629","2.2.2","134.5","","","","1"
"2021-04","Montréal, Quebec","2016S0503462","House","Resale","Index, 2017=100","373","units","0","v1073542632","2.2.3","148.0","","","","1"
"2021-04","Montréal, Quebec","2016S0503462","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542627","2.3.1","134.6","","","","1"
"2021-04","Montréal, Quebec","2016S0503462","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542630","2.3.2","128.2","","","","1"
"2021-04","Montréal, Quebec","2016S0503462","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542633","2.3.3","138.9","","","","1"
"2021-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2016S050535505","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542634","3.1.1","158.5","","","","1"
"2021-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2016S050535505","Total, building type","New build","Index, 2017=100","373","units","0","v1073542637","3.1.2","149.9","","","","1"
"2021-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2016S050535505","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542640","3.1.3","161.9","","","","1"
"2021-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2016S050535505","House","Total, construction type","Index, 2017=100","373","units","0","v1073542635","3.2.1","160.6","","","","1"
"2021-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2016S050535505","House","New build","Index, 2017=100","373","units","0","v1073542638","3.2.2","150.9","","","","1"
"2021-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2016S050535505","House","Resale","Index, 2017=100","373","units","0","v1073542641","3.2.3","164.7","","","","1"
"2021-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2016S050535505","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542636","3.3.1","149.1","","","","1"
"2021-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2016S050535505","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542639","3.3.2","137.2","E","","","1"
"2021-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2016S050535505","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542642","3.3.3","151.1","","","","1"
"2021-04","Toronto, Ontario","2016S0503535","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542643","4.1.1","127.2","","","","1"
"2021-04","Toronto, Ontario","2016S0503535","Total, building type","New build","Index, 2017=100","373","units","0","v1073542646","4.1.2","116.5","","","","1"
"2021-04","Toronto, Ontario","2016S0503535","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542649","4.1.3","132.0","","","","1"
"2021-04","Toronto, Ontario","2016S0503535","House","Total, construction type","Index, 2017=100","373","units","0","v1073542644","4.2.1","123.6","","","","1"
"2021-04","Toronto, Ontario","2016S0503535","House","New build","Index, 2017=100","373","units","0","v1073542647","4.2.2","106.0","","","","1"
"2021-04","Toronto, Ontario","2016S0503535","House","Resale","Index, 2017=100","373","units","0","v1073542650","4.2.3","130.2","","","","1"
"2021-04","Toronto, Ontario","2016S0503535","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542645","4.3.1","136.6","","","","1"
"2021-04","Toronto, Ontario","2016S0503535","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542648","4.3.2","132.1","","","","1"
"2021-04","Toronto, Ontario","2016S0503535","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542651","4.3.3","138.9","","","","1"
"2021-04","Calgary, Alberta","2016S0503825","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542652","5.1.1","100.3","","","","1"
"2021-04","Calgary, Alberta","2016S0503825","Total, building type","New build","Index, 2017=100","373","units","0","v1073542655","5.1.2","100.6","","","","1"
"2021-04","Calgary, Alberta","2016S0503825","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542658","5.1.3","100.1","","","","1"
"2021-04","Calgary, Alberta","2016S0503825","House","Total, construction type","Index, 2017=100","373","units","0","v1073542653","5.2.1","102.1","","","","1"
"2021-04","Calgary, Alberta","2016S0503825","House","New build","Index, 2017=100","373","units","0","v1073542656","5.2.2","105.2","","","","1"
"2021-04","Calgary, Alberta","2016S0503825","House","Resale","Index, 2017=100","373","units","0","v1073542659","5.2.3","100.6","","","","1"
"2021-04","Calgary, Alberta","2016S0503825","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542654","5.3.1","82.5","","","","1"
"2021-04","Calgary, Alberta","2016S0503825","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542657","5.3.2","79.7","","","","1"
"2021-04","Calgary, Alberta","2016S0503825","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542660","5.3.3","88.4","","","","1"
"2021-04","Vancouver, British Columbia","2016S0503933","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542661","6.1.1","118.7","","","","1"
"2021-04","Vancouver, British Columbia","2016S0503933","Total, building type","New build","Index, 2017=100","373","units","0","v1073542664","6.1.2","114.6","","","","1"
"2021-04","Vancouver, British Columbia","2016S0503933","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542667","6.1.3","121.4","","","","1"
"2021-04","Vancouver, British Columbia","2016S0503933","House","Total, construction type","Index, 2017=100","373","units","0","v1073542662","6.2.1","119.1","","","","1"
"2021-04","Vancouver, British Columbia","2016S0503933","House","New build","Index, 2017=100","373","units","0","v1073542665","6.2.2","114.6","","","","1"
"2021-04","Vancouver, British Columbia","2016S0503933","House","Resale","Index, 2017=100","373","units","0","v1073542668","6.2.3","122.1","","","","1"
"2021-04","Vancouver, British Columbia","2016S0503933","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542663","6.3.1","118.4","","","","1"
